address	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	2.47E-03	1.04E-04	1.03E-04	2.76E-04	1.72E-04	1.59E-04	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
economic	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	4.18E-03	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.98E-02	1.03E-04	2.76E-04	1.72E-04	3.16E-03	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
crisis	9.78E-03	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.10E-02	2.78E-04	2.37E-04	2.76E-04	2.47E-03	1.04E-04	1.03E-04	2.76E-04	1.72E-04	1.59E-04	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
senator	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	9.77E-02	5.53E-02	1.03E-04	2.76E-04	3.43E-03	1.59E-04	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
52	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	3.16E-03	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
billion	2.52E-04	2.70E-04	1.97E-04	2.19E-04	2.37E-02	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	1.09E-02	1.04E-04	1.03E-04	2.76E-04	1.72E-04	2.72E-02	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
plan	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	4.30E-02	2.76E-04	1.72E-04	6.17E-03	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
includes	9.78E-03	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	1.59E-04	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
tax	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	8.15E-03	3.01E-04	1.45E-04	1.43E-04	2.78E-04	4.72E-03	2.76E-04	1.27E-03	1.04E-04	2.05E-03	2.76E-04	1.72E-04	8.43E-02	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
cuts	1.93E-02	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	8.15E-03	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	1.59E-04	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
capital	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	1.27E-03	1.04E-04	1.03E-04	2.76E-04	1.72E-04	9.17E-03	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
